SubjectID,StimID,Phase,svg_z_dec,svg_obs,svg_null_mean,svg_null_std,n_transitions,n_relational,low_n_dec,mean_salience_relational_dec,mean_salience_nonrelational,n_relational_fixations,n_nonrelational_fixations,n_fixations_dec,n_aoi,aoi_prop_dec,mean_salience_dec,mean_meaning_dec,enc_q1_accuracy,enc_q1_rt_ms,enc_q1_response,enc_q1_correct_key,enc_q1_question,enc_q2_accuracy,enc_q2_rt_ms,enc_q2_response,enc_q2_correct_key,enc_q2_question,enc_trial_index,enc_total_correct,dec_free_response,dec_rt_ms,dec_trial_index,dec_cue_question,prop_total,prop_relations,prop_objects,n_total_recalled,n_relations_recalled,n_objects_recalled,svg_z_dec_image_mean,svg_z_dec_within,svg_z_dec_z,svg_z_dec_within_z,n_fixations_dec_z,mean_salience_dec_z,mean_meaning_dec_z,svg_z_dec_image_mean_z
Encode-Decode_Experiment-3-1,2369373,decoding,1.792747,0.5,0.19925,0.167759,8,4,False,0.205113,0.079998,8,2,11,10,0.9091,0.169613,0.592858,,,,,,,,,,,,,man slides pizza into oven,6788.0,29.0,Which description best matches the image?,0.4,0.5,0.3333333333333333,6,2,4,0.355155875,1.437591125,1.5225297234700423,1.488388546109711,-0.42573381498561075,0.1916652909884558,-0.36095413045455993,0.3247668482832589
Encode-Decode_Experiment-3-1,2345035,decoding,-0.043737,0.333333,0.346667,0.30485,3,1,False,0.188995,0.493192,3,2,7,5,0.7143,0.250669,0.748445,,,,,,,,,,,,,20 chases 3 with football across a field with parents in background,12565.0,30.0,Which description best matches the image?,0.47619047619047616,0.4,0.4666666666666667,10,2,7,-0.19332016666666665,0.14958316666666666,-0.2685160633009221,0.15486870229355829,-1.3068944725807106,0.9858759796277781,0.6144582974367447,-1.128219553446886
Encode-Decode_Experiment-4-1,2371471,decoding,,1.0,1.0,0.0,9,9,False,0.131041,,20,0,20,20,1.0,0.131041,0.531809,,,,,,,,,,,,,two men riding motorcycles one of them was doing a handstand on the bike and the other was sitting down they were in a warehouse and there was a dirt ramp in view the man doing the handstand was to the right of the man sitting down,60180.0,1.0,Which description best matches the image?,0.5,0.4,0.4666666666666667,10,2,7,1.3517034285714284,,,,1.556877664603364,-0.18627458616062595,-0.7436850354166472,2.9647546217086007
Encode-Decode_Experiment-4-1,2385851,decoding,1.121964,0.2,0.0648,0.120503,5,1,False,0.029029,0.169111,5,10,15,15,1.0,0.122417,0.868411,,,,,,,,,,,,,"to men carrying red suitcases on their backs, walking through a covered shelter away from the screen",33790.0,2.0,Which description best matches the image?,0.75,0.7142857142857143,0.7777777777777778,12,5,7,0.11946729999999998,1.0024967,0.868343209464155,1.0379200176216887,0.4554268426094892,-0.2707750917225277,1.3665540851594224,-0.2996037139705413
Encode-Decode_Experiment-4-1,2394020,decoding,0.008369,0.5,0.498,0.238971,6,3,False,0.219693,0.181732,8,1,9,9,1.0,0.215475,0.761132,,,,,,,,,,,,,"two men riding black white and brown horses along a beach, riding from my perspective to the right and both wearing cowboy hats and shirts/jeans",44416.0,3.0,Which description best matches the image?,0.55,0.2857142857142857,0.6666666666666666,11,2,8,0.7567956,-0.7484266,-0.21769926785620936,-0.774872326123907,-0.8663141437831607,0.6410347467027349,0.6939961603215422,1.3887642054810427
Encode-Decode_Experiment-4-1,2369373,decoding,0.360624,0.727273,0.668636,0.162597,11,8,False,0.140591,0.289597,15,2,17,17,1.0,0.158121,0.709102,,,,,,,,,,,,,man in white chef outfit and hat using a pizza paddle to put a pizza into pizza oven. oven looked like an open mout and was made of stone. fire inside oven,40345.0,4.0,Which description best matches the image?,1.0,0.75,1.0,15,3,12,0.355155875,0.00546812499999999,0.12584025310831093,0.0056613417244740765,0.8960071714070391,0.07906327221324982,0.3678075415861428,0.3247668482832589
Encode-Decode_Experiment-4-1,2344622,decoding,0.318348,0.25,0.182,0.213602,4,1,False,0.089393,0.204469,3,15,19,18,0.9474,0.189899,0.621621,,,,,,,,,,,,,cat lying on a b;ue blamket to the left of a key board where a womens hand is lying. woman has long nails,36588.0,6.0,Which description best matches the image?,0.7857142857142857,0.6,0.8,11,3,8,0.16630163636363637,0.15204636363636365,0.08461024419915121,0.15741893656584427,1.336587500204589,0.39043352566247497,-0.1806319463168262,-0.1755332921092048
Encode-Decode_Experiment-4-1,2360001,decoding,1.151036,0.272727,0.136455,0.118391,11,3,False,0.213268,0.204962,6,10,16,16,1.0,0.208077,0.37627,,,,,,,,,,,,,,40965.0,7.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,0.33658571428571427,0.8144502857142857,0.896695911209994,0.8432289651432875,0.6757170070082641,0.5685469521587937,-1.7187965397311824,0.27557200849808045
Encode-Decode_Experiment-4-1,2411268,decoding,1.822796,0.928571,0.663429,0.145459,14,13,False,0.066589,,20,0,20,20,1.0,0.066589,0.580206,,,,,,,,,,,,,child in garden picking green apples from a tree. the child is holding a red bag in left hand and reaches up with other hand there is another child in the background to the left (from my perspective),48952.0,8.0,Which description best matches the image?,0.7222222222222222,1.0,0.5,13,6,7,0.05513581818181817,1.7676601818181819,1.5518352523211953,1.8301206248977027,1.556877664603364,-0.8177943663642089,-0.44027256989796315,-0.4700264146612231
Encode-Decode_Experiment-4-1,2347400,decoding,,0.0,0.0,0.0,5,0,False,,0.0877,0,9,13,9,0.6923,0.090873,0.627122,,,,,,,,,,,,,"two men sat on a sofa are smelling red wine, one has a blue shirt with a face on it and the other is wearing grey, men have short hair",49913.0,10.0,Which description best matches the image?,0.8,0.5,1.0,16,4,12,0.23851900000000004,,,,0.0148465138119392,-0.5798525438844749,-0.14614485057084456,0.01578016437939896
Encode-Decode_Experiment-4-1,2410309,decoding,1.791676,0.666667,0.339111,0.182821,9,6,False,0.133473,0.05668,11,3,14,14,1.0,0.117017,0.616598,,,,,,,,,,,,,,29422.0,11.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,0.22219188235294118,1.5694841176470589,1.5214852221089459,1.6249419903778195,0.23513667821071418,-0.3236858906597112,-0.2121223447774818,-0.027472554278168887
Encode-Decode_Experiment-4-1,2374670,decoding,1.746607,0.7,0.4015,0.170903,10,7,False,0.169245,0.591138,14,1,15,15,1.0,0.197371,0.805131,,,,,,,,,,,,,a man is standing on the back of a red truck which is spraying water from the bottom. the red truck appears to be driving down street and the mans back is facing screen. the truck has a green hose on it. man stands on left side of back of truck,71005.0,12.0,Which description best matches the image?,0.7368421052631579,1.0,0.5454545454545454,14,7,6,0.41830431249999994,1.3283026875000001,1.4775313174933977,1.3752383911258128,0.4554268426094892,0.4636463941177775,0.9698365031187522,0.492055506324167
Encode-Decode_Experiment-4-1,2383555,decoding,-0.020981,0.166667,0.170333,0.174763,6,1,False,0.128513,0.133208,5,10,15,15,1.0,0.131643,0.817539,,,,,,,,,,,,,"three women and a baby are in a raft through a stream. the child is at the fron of the boat amd the woman behind is holding on to him, she wears a hat",53022.0,13.0,Which description best matches the image?,0.6666666666666666,0.4,0.8181818181818182,14,4,9,0.3537579230769231,-0.37473892307692314,-0.2463230913372349,-0.38798035908101514,0.4554268426094892,-0.18037601190873975,1.0476252477135788,0.3210634866408233
Encode-Decode_Experiment-4-1,2350974,decoding,0.262449,0.4,0.3358,0.244619,5,2,False,0.086012,0.090728,14,4,18,18,1.0,0.08706,0.672288,,,,,,,,,,,,,"a child drinks from a nearly emtpy bottle of coke as he leans on a red car. he is between the red car and a blue motorbike, he has short brown hair",32983.0,14.0,Which description best matches the image?,0.9166666666666666,0.75,0.8,11,3,8,0.050771181818181806,0.2116778181818182,0.030094295007810485,0.21915747431128035,1.1162973358058141,-0.6172134469117861,0.13701169668656574,-0.4815889202277191
Encode-Decode_Experiment-4-1,2367132,decoding,0.009777,0.333333,0.331556,0.18182,9,3,False,0.042967,0.052,12,5,17,17,1.0,0.045624,0.663603,,,,,,,,,,,,,"two men play wii im living room setting. they both hold on to a controller in each hand, there is a girl in the background sitting on a brown/beige sofa",44274.0,15.0,Which description best matches the image?,0.6363636363636364,0.8,0.5,14,4,9,-0.01209007692307691,0.02186707692307691,-0.21632610453555232,0.02263975219602697,0.8960071714070391,-1.023215644089774,0.082563337014897,-0.6481168033220155
Encode-Decode_Experiment-4-1,2408717,decoding,,0.0,0.0,0.0,3,0,False,,0.091523,0,12,13,12,0.9231,0.084928,0.615269,,,,,,,,,,,,,four women in wetsuits carry surfboards towards the sea. the two women to the right of the screen carrying blue/ turquoise surdfboards and the other two woemne carry mostly white surfboards,45680.0,16.0,Which description best matches the image?,0.5625,0.2857142857142857,0.6666666666666666,9,2,6,0.2959471818181818,,,,0.0148465138119392,-0.6381034141958741,-0.22045416630927794,0.1679150999443987
Encode-Decode_Experiment-4-1,2379478,decoding,-0.849691,0.25,0.50125,0.295696,4,1,False,0.334278,0.632735,2,3,6,5,0.8333,0.446368,0.753594,,,,,,,,,,,,,,27368.0,17.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,-0.046197578947368416,-0.8034934210526316,-1.0545291818640055,-0.8318849386116266,-1.5271846369794857,2.9033927279996052,0.6467386202864192,-0.7384721386028178
Encode-Decode_Experiment-4-1,2356125,decoding,0.434287,0.666667,0.521333,0.334648,3,2,False,0.140206,0.04041,3,15,18,18,1.0,0.057042,0.550567,,,,,,,,,,,,,,5787.0,18.0,Which description best matches the image?,0.0,0.0,0.0,0,0,0,-0.08454785714285713,0.5188348571428572,0.1976806861264638,0.5371679368804512,1.1162973358058141,-0.9113386992259292,-0.6260866093117339,-0.8400671554996145
Encode-Decode_Experiment-4-1,2348899,decoding,0.917857,0.714286,0.503286,0.229883,7,5,False,0.165998,,21,0,22,21,0.9545,0.164233,0.872339,,,,,,,,,,,,,"a man sitting down has a tie on and another tie thats pink and stripey around his neck. a women is standing over him to the right and is touchin ghte tie, two men are sitting to the left of him and one is wearing a black and white stripey shirt",59960.0,20.0,Which description best matches the image?,0.8260869565217391,0.8333333333333334,0.8235294117647058,19,5,14,0.666775,0.251082,0.6692862166450173,0.259954006695971,1.997457993400914,0.1389504579732617,1.3911796645250312,1.1502875944004063
Encode-Decode_Experiment-4-1,2409918,decoding,-0.608283,0.375,0.50775,0.218237,8,3,False,0.054342,0.095931,4,9,13,13,1.0,0.083134,0.464657,,,,,,,,,,,,,two men are on top of two elephants in a stream. on the left the man sits on the eleohant and on the right the man stands. the elephants are eating,48299.0,21.0,Which description best matches the image?,0.6875,1.0,0.4,11,6,4,-0.08443141176470587,-0.5238515882352941,-0.8190940888858992,-0.5423619346500852,0.0148465138119392,-0.6556815573983384,-1.1646771193166958,-0.8397586761164787
Encode-Decode_Experiment-4-1,2362704,decoding,0.42024,0.25,0.16375,0.20524,4,1,False,0.06512,0.141824,2,9,11,11,1.0,0.127878,0.777526,,,,,,,,,,,,,two black bears sit on the ground eating two pumpkins which are torn apart,27621.0,23.0,Which description best matches the image?,1.0,0.4,1.0,9,2,7,-0.3286689166666667,0.7489089166666667,0.18398123643522138,0.7753716854965272,-0.42573381498561075,-0.21726659672327617,0.7967741002705744,-1.486776497235311
Encode-Decode_Experiment-4-1,150472,decoding,0.657925,0.333333,0.213333,0.182392,6,2,False,0.098183,0.169382,5,12,17,17,1.0,0.148441,0.664005,,,,,,,,,,,,,chef in white uniform and chef hat uses pizza paddle to put pizza into oven. the pizza ove is made from stone and looks like a large open mouth. there is fire seen inside the oven,51631.0,24.0,Which description best matches the image?,0.4375,0.0,0.7,7,0,7,0.04589692857142856,0.6120280714285714,0.4157854437295167,0.6336541423848188,0.8960071714070391,-0.015784234029701482,0.08508357197033807,-0.4945014690869191
Encode-Decode_Experiment-4-1,2356991,decoding,,0.0,0.0,0.0,4,0,False,,0.061716,0,24,24,24,1.0,0.061716,0.543569,,,,,,,,,,,,,a man dives head first towards a base whilst the other appears to be trying to catch him out. one of the men is wearing a glove. uniforms are white and red. the man catching the other out is standing upright,70295.0,25.0,Which description best matches the image?,0.6875,0.42857142857142855,0.8,11,3,8,-0.243275,,,,2.438038322198464,-0.8655414632569672,-0.6699587591082041,-1.2605565891968293
Encode-Decode_Experiment-4-1,2397102,decoding,-0.566099,0.2,0.3316,0.232468,5,1,False,0.080684,0.065423,4,14,19,18,0.9474,0.065275,0.355779,,,,,,,,,,,,,a woman and a man are cutting a cake together. he holds the knife with one hand and she holds it with two. she wears a red strapless dress and he holds a beer in his free hand in a brown bottle. the icing on the cake is red yellow and blue and white,61884.0,26.0,Which description best matches the image?,1.0,0.4,1.0,21,2,19,-0.05528222222222222,-0.5108167777777778,-0.7779538037164414,-0.528866537907372,1.336587500204589,-0.8306693274389235,-1.8472595608056983,-0.7625385738527899
Encode-Decode_Experiment-4-1,2347025,decoding,,1.0,1.0,0.0,8,8,False,0.106738,,17,0,19,17,0.8947,0.1061,0.757073,,,,,,,,,,,,,a woman holds a small child on her back who is holding an umberella. the woman faces the camera directly and is smiling. the umberella is multicoloured and the child wears a raincoat,51590.0,28.0,Which description best matches the image?,0.8666666666666667,1.0,0.75,13,4,9,0.8972498571428572,,,,1.336587500204589,-0.4306538891777171,0.6685493103610003,1.7608463206333176
Encode-Decode_Experiment-4-1,2349475,decoding,,0.0,0.0,0.0,5,0,False,,0.027336,0,20,20,20,1.0,0.027336,0.699977,,,,,,,,,,,,,"there is a yellow looking drink inside of a large blender. a man peddles a bike which appears to be connected to the blender. a woman stands to the other side of the blender which is the right side. a man stands behind the blender in the background but his face cannot be seen. the man on the bike is looking at the camera and smiling, they are wearing sportswear",76752.0,29.0,Which description best matches the image?,1.0,1.0,0.7692307692307693,20,10,10,0.8152660666666667,,,,1.556877664603364,-1.2024068831570351,0.3106007157940895,1.543660293031781
Encode-Decode_Experiment-5-1,2369373,decoding,-0.038847,0.666667,0.678333,0.300329,3,2,False,0.074904,0.634812,6,1,7,7,1.0,0.154891,0.637652,,,,,,,,,,,,,"a grey pizza oven in the shape of a big face, the chef was using a pizza slider to put the pizza inside of the oven and he had on a white apron and chefs hat",42578.0,4.0,Which description best matches the image?,0.8,0.75,0.75,12,3,9,0.355155875,-0.39400287500000003,-0.2637470514841516,-0.4079250046040012,-1.3068944725807106,0.04741477581193442,-0.08012974091711081,0.3247668482832589
Encode-Decode_Experiment-5-1,2410309,decoding,0.290425,0.25,0.184,0.227253,4,1,False,0.375317,0.105477,2,7,10,9,0.9,0.151746,0.502696,,,,,,,,,,,,,"a person's hand is on the black keyboard and there is a grey and black cat to the left of the person , laying ona  blue cloth.",52776.0,7.0,Which description best matches the image?,0.4117647058823529,0.2857142857142857,0.4166666666666667,7,2,5,0.22219188235294118,0.0682331176470588,0.057378113941547175,0.07064414144267808,-0.6460239793843857,0.016599134579074713,-0.9262014539683224,-0.027472554278168887
Encode-Decode_Experiment-5-1,2360001,decoding,0.57411,0.5,0.3405,0.277821,4,2,False,0.084514,0.262004,3,2,6,5,0.8333,0.169165,0.37335,,,,,,,,,,,,,"3 or 4 men attempting to raise a large clock on a street, stood on a wooden plank in a black and white image",42092.0,8.0,Which description best matches the image?,0.75,0.42857142857142855,1.0,15,3,11,0.33658571428571427,0.23752428571428574,0.3340441910868537,0.24591722926783743,-1.5271846369794857,0.18727565433588944,-1.7371027239846393,0.27557200849808045
Encode-Decode_Experiment-5-1,2350974,decoding,-0.036059,0.5,0.5095,0.263457,4,2,False,0.318491,0.291858,6,3,9,9,1.0,0.309613,0.863202,,,,,,,,,,,,,a small child is drinking from a coca cola bottle and leaning with his hand against a red car. someone who i think was on a bike is infront of the child,54546.0,9.0,Which description best matches the image?,0.9166666666666666,1.0,0.7,11,4,7,0.050771181818181806,-0.0868301818181818,-0.2610280320679642,-0.08989833467064949,-0.8663141437831607,1.5634267449154344,1.3338976078387863,-0.4815889202277191
Encode-Decode_Experiment-5-1,2412687,decoding,,0.0,0.0,0.0,4,0,False,,0.050348,0,11,11,11,1.0,0.050348,0.314484,,,,,,,,,,,,,"a dog was about to take a red frisbee from the hand of its owner, it was in a back garden of some sort and looked like a blonde labrador",93447.0,11.0,Which description best matches the image?,0.4666666666666667,0.25,0.5555555555555556,7,1,5,-0.089918,,,,-0.42573381498561075,-0.9769284933158378,-2.1061478754449126,-0.854293382269824
Encode-Decode_Experiment-5-1,2397102,decoding,0.481641,0.428571,0.332857,0.198726,7,3,False,0.055332,0.117021,11,3,15,14,0.9333,0.065797,0.416214,,,,,,,,,,,,,"a man and a woman were cutting a cake, the cake had white frosting on it and blue letters as well as red, they were holding the cake knife together when cutting the cake and were both white individuals",49814.0,13.0,Which description best matches the image?,0.6666666666666666,0.4,0.631578947368421,14,2,12,-0.05528222222222222,0.5369232222222222,0.24386305536395908,0.5558954560851749,0.4554268426094892,-0.8255546168749958,-1.4683779699297834,-0.7625385738527899
Encode-Decode_Experiment-5-1,150472,decoding,-1.307584,0.0,0.297,0.227137,5,0,False,,0.120395,0,8,8,8,1.0,0.120395,0.664333,,,,,,,,,,,,,"two women posed for a picture with one plastic plate infront of them containing a slice of pizza- the woman on the right had her mouth open as to say she was going to pose as if she was eating the pixxa, and the woman on the left did not",63136.0,14.0,Which description best matches the image?,0.625,1.0,0.6,10,4,6,0.04589692857142856,-1.3534809285714287,-1.5010930116833328,-1.4013063077748553,-1.0866043081819357,-0.2905872464356731,0.0871398830782606,-0.4945014690869191
Encode-Decode_Experiment-5-1,2356991,decoding,-0.617013,0.5,0.66275,0.263771,4,2,False,0.023826,0.115272,10,3,13,13,1.0,0.044929,0.482916,,,,,,,,,,,,,"there were 2 men playing baseball, and the one with the glove was preparing to catch the ball, after the other man-who was on the floor- had just tossed it",45568.0,16.0,Which description best matches the image?,0.4375,0.14285714285714285,0.5,7,1,5,-0.243275,-0.373738,-0.8276080915771887,-0.3869440682905936,0.0148465138119392,-1.0300254598789114,-1.0502070445619454,-1.2605565891968293
Encode-Decode_Experiment-5-1,2367132,decoding,0.455185,0.285714,0.202857,0.182029,7,2,False,0.075829,0.029877,6,5,13,11,0.8462,0.053855,0.608899,,,,,,,,,,,,,"two men stood up with Wii controllers in their hands, they were each holding one conroller in each hand and were in a living room setting. one of the men had brown hair, perhaps the other one did too but i remember the man to the right of the image definitely having brown hair.",99258.0,17.0,Which description best matches the image?,0.45454545454545453,0.6,0.3333333333333333,10,3,6,-0.01209007692307691,0.4672750769230769,0.21806162865138626,0.48378628685179303,0.0148465138119392,-0.942565868894967,-0.2603892326430179,-0.6481168033220155
Encode-Decode_Experiment-5-1,2409918,decoding,,0.0,0.0,0.0,2,0,False,,0.109382,0,6,6,6,1.0,0.109382,0.527502,,,,,,,,,,,,,"two elephants in a body of water eating leaves, there were 2 men in the picture also, who were stood on top of these elephants",32011.0,18.0,Which description best matches the image?,0.625,0.5,0.6,10,3,6,-0.08443141176470587,,,,-1.5271846369794857,-0.398495881379229,-0.7706866571904959,-0.8397586761164787
Encode-Decode_Experiment-5-1,2348899,decoding,,1.0,1.0,0.0,2,2,False,0.112024,,14,0,14,14,1.0,0.112024,0.749691,,,,,,,,,,,,,a man had a tie on already but he out on another one that wasn't tied yet. he is sat down on a chair and a woman is touching his tie- there are 2 more men in the photograph whom the man sat down is looking at,55689.0,20.0,Which description best matches the image?,0.6521739130434783,0.5,0.7058823529411765,15,3,12,0.666775,,,,0.23513667821071418,-0.3726087830844069,0.6222697719503772,1.1502875944004063
Encode-Decode_Experiment-5-1,2385550,decoding,1.118988,0.666667,0.328333,0.302356,3,2,False,0.170462,0.583576,12,1,13,13,1.0,0.20224,0.761559,,,,,,,,,,,,,"two shildren a boy and a girl with tangerines in their mouths that are unchewed, the girl is earing pink",28094.0,21.0,Which description best matches the image?,0.3888888888888889,0.0,0.5,7,0,7,0.5623889375,0.5565990625000001,0.8654408415364028,0.5762665440776169,0.0148465138119392,0.5113542978261381,0.6966731263065509,0.8737549515491974
Encode-Decode_Experiment-5-1,2345035,decoding,,0.0,0.0,0.0,4,0,False,,0.348565,0,12,14,12,0.8571,0.306193,0.7642,,,,,,,,,,,,,"2 girls running for the ball and are both really close to it, they are wearing blacl stripped uniform and have ponytails in their hair",40197.0,22.0,Which description best matches the image?,0.6190476190476191,0.6,0.6666666666666666,13,3,10,-0.19332016666666665,,,,0.23513667821071418,1.529916572255218,0.7132301922700371,-1.128219553446886
Encode-Decode_Experiment-5-1,2387122,decoding,,1.0,1.0,0.0,3,3,False,0.153146,,7,0,8,7,0.875,0.151963,0.873402,,,,,,,,,,,,,"the polar bear is within its enclosure and has its head poking up out of the water, with its paw up against the glass showing its claws. there is a photographer standing close to the left side of the glass panel",76710.0,23.0,Which description best matches the image?,0.8235294117647058,0.8,0.8333333333333334,14,4,10,-0.041064222222222224,,,,-1.0866043081819357,0.01872536483266148,1.3978438679022318,-0.7248731899701619
Encode-Decode_Experiment-5-1,2362704,decoding,-0.174975,0.428571,0.467143,0.22044,7,3,False,0.193851,0.225086,5,4,11,9,0.8182,0.1734,0.664013,,,,,,,,,,,,,"2 black bears are eating some pumpkis. there appears to be two pumpkins, and one bear is eating his while the other is looking around a little",33916.0,24.0,Which description best matches the image?,0.6666666666666666,0.2,0.7142857142857143,6,1,5,-0.3286689166666667,0.1536939166666667,-0.39650697798585693,0.15912470604143936,-0.42573381498561075,0.22877143831718044,0.08513372589979964,-1.486776497235311
Encode-Decode_Experiment-5-1,2344622,decoding,1.31023,0.75,0.3935,0.27209,4,3,False,0.093871,,8,0,13,8,0.6154,0.141791,0.344042,,,,,,,,,,,,,there is a cat laying on a blue cover on the side of a person which we can only see the hand of; this hand is on the keyboard of a computer,41848.0,25.0,Which description best matches the image?,0.7142857142857143,0.6,0.7,10,3,7,0.16630163636363637,1.1439283636363635,1.051951139667861,1.1843491827388597,0.0148465138119392,-0.08094290309123285,-1.9208416445669394,-0.1755332921092048
Encode-Decode_Experiment-5-1,2349475,decoding,,0.0,0.0,0.0,9,0,False,,0.040332,0,12,12,12,1.0,0.040332,0.673155,,,,,,,,,,,,,"3 friends are around a blender, there are 2 boys and one girl and one of the boys is riding a bike to power the blender, whilist the girl is holding the top of the blender. the liquid inside the blender is green",68607.0,26.0,Which description best matches the image?,0.55,0.4,0.5384615384615384,11,4,7,0.8152660666666667,,,,-0.20544365058683578,-1.0750682270482137,0.1424471287919583,1.543660293031781
Encode-Decode_Experiment-5-1,2394020,decoding,,1.0,1.0,0.0,2,2,False,0.170952,,9,0,9,9,1.0,0.170952,0.927879,,,,,,,,,,,,,"2 men riding brown horses along the beach with cowboy hats on. the waters are blue and one horse is slightly ahead of the other,",42785.0,27.0,Which description best matches the image?,0.6,0.2857142857142857,0.75,12,2,9,0.7567956,,,,-0.8663141437831607,0.2047852094656572,1.7393733198116752,1.3887642054810427
Encode-Decode_Experiment-5-1,2385851,decoding,,0.0,0.0,0.0,3,0,False,,0.172552,0,8,8,8,1.0,0.172552,0.908808,,,,,,,,,,,,,2 men holding each a large red suitcae walking underneath a covered pathway. They are carrying it on their backs,38561.0,29.0,Which description best matches the image?,0.8125,0.5714285714285714,1.0,13,4,9,0.11946729999999998,,,,-1.0866043081819357,0.22046248322482287,1.6198126212165798,-0.2996037139705413
Encode-Decode_Experiment-5-1,2383555,decoding,0.772269,0.25,0.14625,0.134344,8,2,False,0.088023,0.2563,5,7,12,12,1.0,0.186184,0.623441,,,,,,,,,,,,,"s family is on a raft boat ,ade with sticks, with a girl at the front holding a younger boy, a man at the back of the image and a woman at the very back rowing",43155.0,30.0,Which description best matches the image?,0.7619047619047619,0.5,1.0,16,5,11,0.3537579230769231,0.4185110769230769,0.5273003490826474,0.4332992062067355,-0.20544365058683578,0.3540328556529124,-0.16922192736432878,0.3210634866408233
Encode-Decode_Experiment-6-1,2385851,decoding,0.63286,0.375,0.269625,0.166506,8,3,False,0.218411,0.165988,5,11,16,16,1.0,0.18237,0.944819,,,,,,,,,,,,,two men carrying a red suitcase each underneath a covered pathway.,47205.0,1.0,Which description best matches the image?,0.5625,0.2857142857142857,0.7777777777777778,9,2,7,0.11946729999999998,0.5133927,0.3913406009509168,0.5315334805898576,0.6757170070082641,0.3166621543295019,1.8455742654464562,-0.2996037139705413
Encode-Decode_Experiment-6-1,2348899,decoding,,1.0,1.0,0.0,5,5,False,0.189992,,10,0,10,10,1.0,0.189992,0.826865,,,,,,,,,,,,,"three men, one sitting down with a loose pink tie. there is a blonde girl to the right of him touching his tie. they;re all drinking and laughing",43181.0,2.0,Which description best matches the image?,0.6956521739130435,0.6666666666666666,0.7058823529411765,16,4,12,0.666775,,,,-0.6460239793843857,0.39134476719972633,1.1060921909833523,1.1502875944004063
Encode-Decode_Experiment-6-1,2347025,decoding,,1.0,1.0,0.0,2,2,False,0.098333,,6,0,7,6,0.8571,0.102107,0.786096,,,,,,,,,,,,,there is an older looking asian woman carrying a baby on her back. the baby is carrying a pink umbrella.,33336.0,3.0,Which description best matches the image?,0.6666666666666666,0.75,0.5833333333333334,10,3,7,0.8972498571428572,,,,-1.3068944725807106,-0.4697784855029344,0.8505014972062338,1.7608463206333176
Encode-Decode_Experiment-6-1,2379478,decoding,-0.048491,0.333333,0.348667,0.316207,3,1,False,0.772643,0.680514,5,4,9,9,1.0,0.731697,0.860339,,,,,,,,,,,,,"it is a black and white picture of two babies laying down on a bed, each has its own bottle of baby milk and they;re drinking it.",35508.0,4.0,Which description best matches the image?,0.8125,0.6,1.0,13,3,10,-0.046197578947368416,-0.0022934210526315835,-0.27315244002422007,-0.0023744593068100272,-0.8663141437831607,5.699130755767683,1.3159487703327424,-0.7384721386028178
Encode-Decode_Experiment-6-1,2409918,decoding,-1.900576,0.2,0.6608,0.242453,5,1,False,0.028711,0.068831,6,8,15,14,0.9333,0.063637,0.551292,,,,,,,,,,,,,"there were two elephants in water, the one on the left had a man standing on top of it, the one on the right had a man sitting on top of it and was eating plants.",47029.0,7.0,Which description best matches the image?,0.75,1.0,0.6,12,6,6,-0.08443141176470587,-1.8161445882352942,-2.079413227480959,-1.8803182324936443,0.4554268426094892,-0.8467189364498692,-0.6215414094542833,-0.8397586761164787
Encode-Decode_Experiment-6-1,2410309,decoding,-0.21555,0.625,0.665625,0.188471,8,5,False,0.185569,0.090109,8,4,12,12,1.0,0.153749,0.58183,,,,,,,,,,,,,"it was a woman and a baby on a couch, they both had laptops. the woman was holding one and the baby was next to one, touching the keyboard.",40828.0,8.0,Which description best matches the image?,0.5882352941176471,0.5714285714285714,0.5,10,4,6,0.22219188235294118,-0.4377418823529412,-0.43607807296856943,-0.45320953400197317,-0.20544365058683578,0.03622512166633003,-0.43009132221727364,-0.027472554278168887
Encode-Decode_Experiment-6-1,2362704,decoding,,0.0,0.0,0.0,7,0,False,,0.122563,0,12,12,12,1.0,0.122563,0.754665,,,,,,,,,,,,,there were 2 black bears eating pumpkins. one was looking towards the camera.,28469.0,9.0,Which description best matches the image?,0.6666666666666666,0.4,0.5714285714285714,6,2,4,-0.3286689166666667,,,,-0.20544365058683578,-0.26934454049200385,0.6534529775930812,-1.486776497235311
Encode-Decode_Experiment-6-1,2360001,decoding,1.945061,0.461538,0.218077,0.125169,13,6,False,0.276715,0.220301,9,6,15,15,1.0,0.25415,0.379582,,,,,,,,,,,,,"it was a black and white picture of 4 men raising a clock with the word ZENITH on it, they were on a scaffold.",44066.0,10.0,Which description best matches the image?,0.5,0.2857142857142857,0.7272727272727273,10,2,8,0.33658571428571427,1.6084752857142857,1.671075176611062,1.665310915130815,0.4554268426094892,1.0199838483500625,-1.6980328129341107,0.27557200849808045
Encode-Decode_Experiment-6-1,150472,decoding,,0.0,0.0,0.0,6,0,False,,0.143513,0,11,11,11,1.0,0.143513,0.653597,,,,,,,,,,,,,two women taking a selfie while holding paper plates with a slcie of pizza each. one woman had her mouth open.,32969.0,11.0,Which description best matches the image?,0.5625,0.5,0.7,9,2,7,0.04589692857142856,,,,-0.42573381498561075,-0.06407023720793101,0.019833309740892993,-0.4945014690869191
